"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Myanmar","MMR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3333228175.41667","3348946382.17848","3485813551.93211","3951145083.59298","3718263847.98626","4115844769.09695","3916153089.10747","3684110880.30148","4128390344.13357","4264286266.64172","4476619177.47227","4661501868.32144","4775048659.42452","4728820233.09859","4981451575.52474","5188316772.84251","5503786990.35485","5831388166.45986","6211467377.01337","6534543030.89318","7053290217.82923","7501580034.68172","7921959309.78514","8269819885.23305","8677747608.3883","8925150213.44586","8830780248.51819","8477051707.96393","7514699543.35342","7792390041.91169","8011896469.83221","7959769716.69818","8728758488.43159","9255924021.27606","9948078165.29611","10639275753.1782","11324734004.9478","11964760742.6045","12666639111.0121","14053019226.0514","15984737489.9235","17798045642.3967","19938352012.0592","22698616844.6139","25777607411.1668","29275358077.5678","33103433579.0849","37073010378.8498","40874960811.6237","45187272895.3094","49540813342.4834","52310879190.5434","56146663569.5951","60877582017.3893","65742457738.05","70537733541.4101","75122686221.6017",
"Middle East & North Africa (excluding high income)","MNA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","200850274688.773","213587800313.008","232844428874.487","260417470168.457","291498856516.938","318112471815.535","343301355437.076","389965869565.43","412510455940.822","438424450026.942","449086920966.343","520566224116.979","523504250223.826","498925179737.01","484174889970.082","450890569760.343","444862577212.487","504722134457.433","534228497648.274","529555909883.34","547316072917.371","533057117661.972","540319667615.297","535898301802.987","547691433226.644","618115152443.612","606273221327.098","634839627995.367","645808708732.584","655965579256.41","673244241616.341","716326753535.982","742534913672.956","792516460766.792","831083659961.629","866158779587.721","890725809927.176","921599937822.564","945095824842.72","1021797065715.45","1072424025158.82","1134165956085.14","1206584891115.13","1253058961692.79","1291456145281.36","1362935523406.7","1355455513681.76","1362727633581.47","1385023344393.33","1427394929059.48","1446786661238.08","",
"Montenegro","MNE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2961679176.63906","3106801544.79558","2814762276.37661","2902019834.23714","2933942082.368","2989686948.43869","3064429074.49517","3199264062.69751","3333409013.81997","3618956923.15833","4004661781.23098","4281888398.90118","4039665505.12979","4139192052.98013","4272823969.43073","4156442163.04305","4303954880.64204","4380724909.67164","4529794703.83842","4643039482.93318",
"Mongolia","MNG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","2497286687.56761","2705613742.23325","2863460274.8518","3033361383.82429","3206653444.90098","3507277029.40157","3628581412.76234","3813928346.64173","3973281738.48036","3846754163.7577","3512334869.85359","3187216797.15362","3086220540.65016","3152092297.77703","3353083158.53983","3428027713.77905","3561608135.38207","3680563589.04361","3793570472.83798","3837047147.67625","3950344043.39517","4137312976.22065","4427116631.48395","4897515745.85755","5252765152.97798","5702204073.40645","6286566879.73521","6846094463.21072","6759244981.35425","7189481853.10614","8432599153.1277","9471480167.14841","10574804919.6349","11408652168.5074","11677573630.4833","11791507139.0407",
"Northern Mariana Islands","MNP","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1456241935.48387","1462189826.30273","1416589330.02481","1237161290.32258","1151908188.58561","1074585607.94045","955627791.563275","788095533.498759","799000000","737538461.538462","741503722.084367","758356079.404467","780165012.406948","806930521.091811","",
"Mozambique","MOZ","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","2256863838.22703","2369707096.70251","2206197320.31434","1859824296.04982","1738935719.04124","1756325019.20837","1715929613.55749","1968171274.00593","2129561223.59834","2267982800.06229","2290662465.51964","2402904906.60493","2277201007.17869","2476846449.1061","2629392015.76334","2688219667.4643","3409880890.89143","3779581255.9847","4227816687.96006","4558557689.36852","4635073216.24829","5224699295.73394","5684162360.24927","6053667397.64344","6526530624.44069","7095687684.10245","7794687813.46585","8373526084.51733","8949306941.23667","9517718742.50536","10154238250.1818","10876976985.2962","11659922000.9265","12492636703.2019","13422568269.9264","14307639105.973","14858345267.1651",
"Mauritania","MRT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","678884139.56888","784314257.964809","790013151.067088","774341126.340061","988763047.620439","1148332896.1274","1150985108.35068","1192042276.78676","1313588183.61643","1329988753.59689","1489400289.92767","1516848245.86567","1505731145.72368","1436697032.62887","1611436904.80703","1528699700.13594","1659343980.58139","1628171649.38474","1619954041.85444","1697550485.79881","1754778481.26144","1815323399.98889","1772846209.85333","1839068079.3933","1779723845.29748","1833022312.10598","1937753496.48283","1974578256.82868","2008548861.20092","2104508998.76112","2067231735.45524","2104195639.77914","2143630915.14417","2269540019.10073","2200075479.20429","2416118501.23262","2556708247.32737","2453297155.22094","2521444964.29532","2715919612.22635","2704230124.29821","2758552615.87001","2776897105.4186","2942907049.59475","3112048382.12385","3391181144.2577","4031066483.05195","4144655356.72997","4189416273.7628","4145759133.26485","4343665119.8875","4547994017.03078","4811553825.57001","5104589902.59405","5389402734.79887","5464854373.08605","5574151460.54777",
"Mauritius","MUS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","2124319853.53771","2263412225.01148","2350119158.26636","2432761703.55796","2187995259.98154","2316700862.63089","2444051668.04727","2453431823.73793","2568703514.36592","2747343369.95732","3014990476.5072","3283054480.52584","3506018094.24681","3662567012.45245","3925786062.71037","4099912192.56849","4366927116.6933","4588857101.12914","4778658788.74408","4983555093.47016","5262028369.81099","5561305046.51002","5898911194.30263","6052918760.07907","6599292378.29694","6769129806.19261","6912182726.03343","7164951322.26938","7576632768.63496","7670688143.62866","8325631105.15079","8802441342.89702","9276625562.3588","9584152841.68915","10003670690.3497","10411574171.5084","10775575125.3493","11137678209.4982","11554736859.9332","11955531873.1569","12397886552.4637",
"Malawi","MWI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","872754761.578833","939429715.627654","945708532.632315","932552984.401186","957369182.341457","1087729294.05964","1231842943.3209","1321540202.46429","1296125938.12838","1372368730.47158","1378946466.0453","1602591776.10113","1702454862.85085","1741622587.64614","1866600790.90519","1980217492.28166","2079183440.56383","2181438334.38105","2394020984.03969","2499265827.07471","2509431501.17818","2376679583.05701","2436178658.7173","2526773054.99921","2662215774.51161","2783905186.40297","2777925287.96737","2823073218.20398","2912770477.34736","2951938202.14266","3119971217.88235","3392351938.18952","3143591512.28887","3448263380.33223","3095154943.52291","3612937768.21468","3877284917.91252","4024327811.66063","4181085586.81284","4308285837.60062","4376187775.85659","4158474016.15302","4229168074.99445","4470469156.55829","4712790834.08534","4866839045.27869","5095580480.01871","5584756206.23341","6011416879.86508","6512054306.78509","6959697194.02096","7297524731.2371","7435141416.66523","7821768770.20955","8267609590.40654","8499102658.85552","8711580225.50965",
"Malaysia","MYS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","11490474651.5166","12363520226.0098","13157385520.4744","14122980193.1017","14879825463.351","16023319735.4941","17275816336.0343","17942169879.8547","19373595231.4427","20320679954.053","21537185309.3664","22776313247.0274","24913167489.367","27831546366.1482","30144243705.5664","30385901058.6446","33899676911.614","36529096644.0036","38959024836.2361","42601343578.2807","45772687156.5614","48950205302.5364","51858301170.4076","55099575393.4991","59376363292.0431","58710012945.8881","59386651050.8833","62586786998.2304","68806489273.8506","75039312067.3062","81800090900.6241","89608289838.875","97570090279.7181","107224598832.697","117102174753.966","128612243674.521","141476941976.344","151836934773.835","140662624041.477","149295947160.908","162521878178.262","163363213808.947","172170105616.094","182136170935.395","194491264661.141","204861809506.069","216303028282.264","236695353388.594","244552678743.287","238375704355.655","255016609232.871","268516655800.813","283216292570.861","296507404302.878","314333923193.94","329952500698.519","343939027040.452",
"North America","NAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3395655507826.76","3476516011345.54","3691880712248.43","3857011395691.75","4084097866028.09","4346383271596.42","4629378699232.63","4747161058831.39","4977242479318.35","5141981563975.33","5307190813563.58","5486409376493.67","5776089414948.02","6109557341951.07","6103949820380.8","6104904944804.73","6432596233366.38","6721204640882.49","7083497281559.07","7313051945243.64","7313827589551.57","7510674955912.27","7356597565360.47","7681382789497.46","8228045496685.55","8580817559320.69","8870218790551.68","9183070931019.7","9571255380036.66","9909983241268.39","10082249972005.5","10053845569291.6","10384644150401.9","10668893761216.6","11104222509286.6","11405763561375.2","11814571232417.7","12342376721467","12884939253540","13494369950584.7","14060741014235","14208952809824.1","14479294373341.5","14871587432840.9","15424480380796.4","15938245426101.8","16362761724328.5","16658294282445.3","16630456481712.4","16165910684040.7","16583580836811.1","16873719088056.7","17240639956499","17543107427996.8","17962341054827.5","18399218199381.9","18693828511084.4",
"Namibia","NAM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","4412911486.63827","4455780709.35782","4438042654.6378","4357117141.46027","4346795502.2369","4366972080.70998","4575157421.37656","4737747944.82168","4776272888.48722","4865048284.84063","4964658201.39698","5370052951.12391","5756124453.39372","5665204214.98162","5763205418.04008","5987913615.09621","6179007353.17203","6439767658.78691","6651738120.90913","6875853709.52881","7115971119.14836","7199793619.68864","7544567351.04374","7864441488.71893","8829372914.44225","9052690941.65474","9693003646.96915","10334398853.639","10608240991.1714","10639638311.1204","11282192605.0374","11856607186.6558","12456750940.0066","13161100582.9626","14011151012.8146","14753072612.5139","14930109483.864",
"New Caledonia","NCL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2074788352.16769","2169116385.33276","2392073643.93899","2617603832.61695","2621033937.78947","2802403243.47257","2791684129.57825","2795114234.75077","2805833348.64509","2651906851.56168","2732943262.16684","2888155873.03214","2738945876.00494","2272021788.82969","2471397109.35847","2402366207.53131","2418659136.88697","2606457887.5654","2957615854.33786","3168996543.09375","3098250448.00614","3117116167.1292","3167710148.21005","3017214037.40097","2509557064.63294","2703358710.25129","2875293048.849","2877436759.3844","3075954623.71057","3104681860.221","3064806711.68607","3141555701.71359","2936837964.79057","2979405606.60121","3098717742.53644","3179462761.52286","3288171553.37277","3378726667.59468","3730866430.77849","3709646817.10266","3657358998.36197","3917190239.0117","4034671554.6476","4248509146.97587","4252757656.15835","4444131750.65835","4701891392.26459","4849839714.84673","5314826497.89012","5276949261.50372","5718589799.24366","5850769296.44391","6541959480.1299","6886614682.17048","7372107102.72376","7637893798.43719","8019787871.90771",
"Nigeria","NGA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","58676864790.6159","58789404370.6503","61201529275.1733","66451775245.1795","69741462842.4862","73148317148.5981","70039137550.0672","59012436135.544","58275748342.626","72376954918.2291","90476435132.8693","103358046139.004","106835281640.474","112596652491.716","125163198429.121","118619982379.007","129346018408.096","137137974986.36","129233124891.881","137968548713.888","143769893085.071","124895953347.35","123580566577.732","117339190482.242","114967134663.801","124535653493.06","113633581983.792","101416039990.552","109065367143.941","116118832909.287","130942573770.775","130133544307.975","130697966487.245","133430047764.441","134643945417.105","134229957065.962","140933005864.349","144882310095.277","148816792319.924","149522537467.564","157474285635.205","164420579040.972","170643319497.931","188312043745.758","251840571175.265","260515639753.024","281906487385.062","301156185312.512","320039472272.419","342232340656.562","369062464570.387","387099974051.551","403665055423.226","425440429014.358","452284521417.451","464282244075.104","457127392114.333",
